temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,dew_point_c,visibility_km,uv_index,temp_change_3h,pressure_change_3h,month,will_rain
19.0,22.91,1013.29,11.37,192.89,52.25,3.58,16.45,0.46,0.33,2.33,3,0
25.7,28.15,1012.21,1.05,233.62,51.72,11.33,18.71,1.91,-0.32,2.19,1,0
21.15,78.28,1022.8,6.89,125.21,20.82,16.8,4.97,0.51,1.82,0.72,11,0
26.14,35.97,1014.03,32.43,105.83,77.67,13.33,11.79,5.15,-1.56,0.24,8,0
31.62,49.7,1011.01,21.11,171.09,29.89,21.56,16.18,6.45,-0.44,-1.02,3,0
40.86,60.14,1030.66,5.86,77.36,58.04,32.89,15.17,0.49,-3.53,-2.79,7,0
12.62,78.04,993.31,41.75,102.32,27.15,8.23,12.57,1.0,1.42,0.61,2,0
46.33,29.06,1021.05,1.2,22.35,42.52,32.14,0.86,5.34,-2.88,1.51,12,0
5.48,52.51,987.93,48.75,109.43,20.75,-4.02,14.62,8.79,0.1,4.04,12,0
23.48,58.81,1000.42,4.23,115.45,63.3,15.24,15.58,6.91,1.5,-0.79,5,0
30.88,63.27,994.81,0.14,346.26,42.56,23.54,14.6,1.15,1.76,0.54,3,1
27.81,85.47,1024.73,8.53,212.3,1.61,24.9,15.43,9.76,2.31,2.23,10,1
18.77,33.73,1012.02,6.67,283.46,2.82,5.52,8.9,10.09,-0.64,2.29,3,0
22.92,84.63,1012.8,11.62,16.34,47.11,19.84,19.88,3.57,1.46,-1.24,5,1
20.07,75.43,996.4,23.9,38.35,18.32,15.16,15.53,6.78,-1.46,-0.56,8,0
19.11,64.47,1008.5,27.72,293.23,58.5,12.0,11.78,5.42,-5.91,-1.05,2,1
33.5,75.96,1001.55,7.69,224.48,40.82,28.69,18.72,10.36,1.59,-1.8,11,1
28.57,52.96,1018.75,8.43,68.75,65.44,19.16,18.21,5.6,0.9,2.94,4,0
18.07,31.07,998.13,2.41,145.73,95.24,4.29,16.38,10.56,3.04,0.13,4,0
34.0,73.26,1032.95,0.73,193.92,52.87,28.65,11.49,2.19,-0.08,-0.15,12,0
28.07,61.97,987.87,15.38,303.7,78.74,20.47,10.78,3.8,-4.81,0.5,11,0
33.13,71.15,1000.9,1.0,21.75,75.3,27.36,6.91,8.59,-0.27,0.11,5,1
31.3,47.04,1038.16,19.85,214.82,92.18,20.7,5.39,8.62,2.66,-0.44,6,1
16.71,92.55,1006.47,11.62,258.13,21.4,15.22,10.49,8.05,1.43,-1.52,9,1
19.4,66.99,993.28,3.32,352.04,82.73,12.8,11.77,9.46,-0.44,3.13,5,0
32.47,26.83,1016.29,11.63,290.58,90.55,17.84,5.27,7.73,-4.99,-1.14,12,0
31.1,55.98,1005.87,3.03,99.44,39.28,22.3,18.49,7.0,-3.08,-1.86,10,0
24.79,80.51,1000.46,8.66,255.45,31.38,20.89,11.37,5.05,1.43,-0.16,8,1
26.17,83.53,996.56,24.11,274.78,95.2,22.88,10.77,5.14,-5.0,4.32,5,1
37.78,59.57,1054.53,9.3,262.7,62.76,29.69,8.99,4.47,-0.95,-1.64,3,1
19.08,91.58,1009.23,2.41,295.25,38.07,17.4,1.63,6.82,0.12,1.42,6,0
30.47,41.41,984.12,19.3,325.34,79.18,18.75,17.71,4.47,3.45,-0.49,4,1
22.98,52.85,1035.41,3.1,35.43,30.45,13.55,6.68,1.62,1.84,0.49,5,0
22.82,91.89,1022.17,20.12,37.71,17.64,21.2,13.03,1.17,2.89,1.84,8,1
35.99,91.7,1001.5,9.79,286.7,54.4,34.33,12.34,10.17,0.91,-3.44,11,1
33.25,74.86,999.0,9.07,90.85,56.62,28.23,11.9,0.27,-2.54,-1.79,11,0
33.14,88.72,1023.1,28.6,21.07,82.57,30.88,10.75,1.16,-1.84,1.82,4,1
38.05,27.1,1009.3,18.5,144.44,45.7,23.48,4.04,4.9,-2.8,0.19,7,0
25.21,89.2,984.11,0.5,295.16,81.46,23.05,5.97,2.89,1.77,0.42,3,0
31.82,45.65,1039.81,5.27,45.56,31.13,20.95,10.72,4.46,-2.08,1.42,4,0
21.9,34.27,1006.49,30.71,241.86,57.54,8.75,15.89,1.29,-1.18,-1.78,8,1
28.24,39.15,1035.43,0.28,1.3,20.85,16.07,8.92,1.44,0.07,2.11,8,0
23.7,53.44,1032.18,11.82,39.51,38.54,14.39,4.48,8.81,4.92,1.64,9,0
25.97,40.1,997.98,19.52,126.31,85.75,13.99,2.21,8.35,1.97,0.48,4,0
30.95,45.65,1028.5,14.59,30.1,21.6,20.08,13.43,1.15,-2.32,0.94,10,0
16.82,30.8,1003.23,21.44,304.52,81.02,2.98,8.76,7.35,0.46,2.33,4,0
45.92,43.69,985.0,19.4,311.07,28.29,34.66,2.94,6.7,4.95,-1.19,5,0
14.94,65.78,1006.63,17.67,272.01,3.45,8.1,13.65,7.85,1.85,1.32,5,1
12.86,55.35,1018.96,25.85,87.29,10.99,3.93,4.55,5.22,-4.79,3.49,3,0
36.58,47.74,1006.06,15.56,188.37,74.59,26.13,10.43,2.97,-2.75,1.28,1,1
32.92,79.72,1008.39,7.72,66.31,26.21,28.86,6.47,7.3,-2.98,-0.44,10,1
31.24,91.48,1030.15,9.58,101.26,65.41,29.54,18.67,4.08,4.32,4.64,1,0
31.28,80.54,1014.6,18.92,185.76,69.92,27.39,4.95,2.41,3.77,0.46,12,1
24.88,46.56,1000.35,31.35,264.6,34.51,14.19,8.69,4.49,-1.88,2.8,8,1
16.03,79.56,1023.53,4.77,34.08,47.49,11.94,19.21,8.4,-1.94,-0.84,4,1
25.76,32.16,1015.97,6.28,106.81,40.38,12.19,6.72,5.23,0.13,2.14,11,0
18.23,30.43,975.18,40.05,333.58,94.73,4.31,13.07,3.3,0.22,-1.09,10,0
34.75,47.65,1019.43,12.96,154.48,31.99,24.28,6.68,9.15,-2.89,0.65,11,0
23.53,84.62,1018.88,2.96,337.99,18.33,20.45,2.66,9.7,-0.75,-1.21,2,0
16.75,39.71,1013.3,16.35,356.9,36.56,4.69,12.74,4.77,-4.36,3.8,6,0
21.79,25.06,1026.38,70.27,189.6,66.95,6.8,18.36,4.12,3.82,-0.44,9,0
29.13,30.54,1002.91,26.01,103.7,69.74,15.24,9.33,6.74,-5.28,-2.22,5,0
19.36,88.7,1018.05,20.54,284.68,92.41,17.1,12.71,0.64,-5.31,0.19,3,1
16.78,70.7,989.5,3.5,57.35,88.18,10.92,12.37,7.6,1.31,1.07,4,1
27.44,40.26,1019.11,31.33,90.74,28.83,15.49,8.59,8.61,-3.71,-0.05,2,0
27.45,64.42,1042.3,11.19,282.56,45.52,20.33,12.49,4.37,-1.5,-1.63,7,1
19.93,62.21,998.08,33.01,156.11,74.73,12.37,5.56,1.92,0.19,2.07,4,0
20.29,72.43,1001.6,6.0,72.55,91.65,14.78,7.87,0.32,2.03,2.52,4,1
27.32,38.66,1002.35,0.96,234.41,33.72,15.05,9.13,7.01,-0.66,-3.3,8,0
10.52,89.15,1014.95,9.69,263.79,44.44,8.35,17.35,2.96,5.34,-1.75,10,0
10.93,44.75,997.05,4.72,45.03,89.95,-0.12,7.29,5.1,-0.0,-0.32,5,0
17.82,75.53,1019.32,18.84,99.71,35.85,12.92,12.89,4.25,3.57,-1.06,3,0
22.87,21.29,1025.7,47.24,79.66,48.05,7.12,4.66,1.92,0.84,1.05,12,0
28.11,49.81,1021.02,17.61,136.75,90.45,18.07,5.43,5.59,6.39,3.68,6,1
39.75,48.14,986.47,32.7,274.84,80.22,29.38,13.14,5.06,3.18,-0.76,8,1
33.58,63.48,1027.93,9.05,256.93,24.34,26.27,15.37,6.87,0.13,3.15,10,0
23.4,25.82,1027.06,22.15,238.51,32.48,8.56,9.51,2.77,1.89,-2.94,1,0
24.81,83.21,1025.45,27.78,2.26,35.3,21.45,7.03,2.36,-0.78,0.91,9,1
14.97,37.42,1018.59,18.61,51.17,91.27,2.46,18.25,8.96,-0.81,-1.19,4,0
24.81,74.16,1016.3,10.63,80.39,99.89,19.65,3.15,7.72,-3.91,0.95,5,1
22.11,84.26,1028.49,14.75,97.9,77.4,18.96,14.55,8.49,-2.42,-3.51,10,1
28.23,64.95,1041.85,18.08,52.71,48.43,21.22,13.96,1.36,6.18,-2.57,3,1
16.73,79.27,998.7,4.38,147.71,1.02,12.58,13.96,2.46,-3.61,0.95,9,1
30.19,72.95,1029.17,24.88,27.07,69.75,24.78,18.74,6.33,-1.97,-1.26,12,1
40.33,48.44,1011.71,45.03,270.01,38.94,30.02,14.7,9.43,-0.28,-0.65,6,1
23.91,84.71,1011.05,9.39,283.58,63.3,20.85,6.38,9.81,-0.18,3.67,1,1
29.02,43.58,989.95,18.11,206.74,60.67,17.73,7.39,9.15,1.15,0.28,9,1
31.9,65.7,1008.73,20.04,32.29,48.08,25.04,8.13,0.48,-1.41,1.8,11,1
20.99,79.63,998.04,16.28,320.43,94.44,16.91,1.1,9.03,1.34,-1.52,5,1
27.24,50.32,1006.04,11.88,347.63,2.31,17.3,18.31,9.89,3.43,-2.68,3,0
25.13,44.22,996.53,32.01,72.85,71.21,13.97,1.93,0.62,3.8,-0.16,4,0
25.98,56.75,1006.27,8.94,253.67,40.98,17.33,14.15,4.58,-0.8,-2.98,12,0
17.27,85.44,1006.91,0.95,303.1,71.38,14.36,14.74,5.9,1.83,-1.4,5,1
25.25,94.39,1014.45,27.92,194.34,67.52,24.12,16.95,2.56,-3.44,0.48,1,1
29.98,63.61,988.78,16.81,116.4,1.02,22.7,11.29,5.68,-2.17,-0.22,10,0
39.51,72.92,991.32,28.38,172.28,28.53,34.09,14.64,9.75,-3.52,0.67,3,1
34.59,92.26,1018.43,2.24,184.42,18.91,33.05,6.4,9.54,-0.14,1.2,7,0
46.53,27.88,1001.04,0.47,144.23,16.7,32.11,15.04,10.34,-2.58,-2.39,9,0
17.33,38.57,1029.12,40.86,334.74,72.85,5.04,7.2,5.33,-4.56,-1.88,6,1
33.72,76.71,1016.38,2.4,267.8,23.96,29.07,18.11,4.52,-1.16,-4.36,4,0
26.83,85.9,1022.1,24.88,86.87,47.47,24.01,3.69,7.32,-5.19,-0.74,4,1
46.9,88.56,1034.16,25.99,210.8,24.7,44.61,6.66,4.58,3.98,1.47,9,1
16.92,53.21,1008.35,18.5,247.93,58.02,7.56,10.23,0.46,-1.67,2.98,1,0
16.6,27.15,1004.38,2.11,50.46,72.06,2.03,15.63,7.92,2.96,0.38,6,0
19.01,55.02,1026.08,16.51,129.03,33.11,10.01,15.1,3.09,-1.48,2.75,4,0
3.76,38.46,1020.64,32.99,326.0,60.3,-8.55,4.61,0.54,-3.58,0.77,3,0
19.74,43.3,1010.19,8.31,204.18,82.49,8.4,3.31,0.23,3.53,0.21,11,1
17.41,81.78,1033.87,8.0,78.12,9.42,13.76,6.43,10.24,0.27,-1.22,1,0
26.5,26.04,1009.82,8.77,44.2,71.07,11.71,9.93,2.77,5.66,-4.77,5,0
28.42,86.21,1013.49,1.29,186.56,32.31,25.66,11.01,4.93,-1.4,2.45,4,0
43.76,54.21,1013.32,33.39,197.17,12.26,34.6,8.87,10.46,-1.33,-0.11,10,0
34.5,67.69,998.98,30.51,120.39,54.57,28.04,13.43,5.14,3.01,2.78,4,0
19.23,27.17,1014.16,92.55,226.95,22.63,4.67,8.84,0.86,3.04,-1.9,8,0
16.02,46.99,1033.95,13.2,24.73,82.14,5.41,18.95,6.07,0.46,4.86,11,0
29.92,27.18,1019.67,20.87,52.25,4.29,15.35,5.59,0.97,10.01,-0.5,11,0
11.8,96.92,1013.47,3.4,196.66,9.87,11.18,12.73,1.05,-0.84,-1.38,2,0
43.31,84.58,1010.57,16.52,22.25,52.1,40.23,12.42,9.37,-3.81,-0.43,11,1
36.79,56.77,1017.96,15.74,317.13,58.89,28.15,5.99,3.18,-3.01,0.34,10,1
20.31,37.89,1024.25,34.72,51.17,72.99,7.89,8.53,7.47,-0.82,-0.14,11,0
7.87,94.68,1022.14,26.65,242.61,25.93,6.8,7.63,5.6,4.56,-1.03,10,1
38.54,47.57,1008.02,41.82,140.83,84.18,28.05,3.86,2.45,-0.56,-3.61,4,1
23.85,32.88,1017.87,30.47,143.92,95.31,10.43,9.81,5.7,4.7,-1.61,11,0
37.38,65.05,1020.2,30.45,275.36,49.9,30.39,8.04,0.76,1.3,2.15,1,1
9.06,95.5,997.89,0.99,179.81,76.05,8.16,3.98,3.82,3.25,-1.76,2,1
19.01,20.31,1015.52,28.06,261.24,52.48,3.07,9.27,5.75,1.16,-3.43,10,0
25.05,39.05,980.58,14.03,181.87,6.95,12.86,8.73,2.51,1.14,-2.11,10,0
25.47,95.08,1020.24,7.18,213.45,32.61,24.48,3.06,7.26,2.26,-0.18,3,0
20.5,33.69,1022.91,0.87,273.86,8.75,7.24,3.06,0.57,-1.7,-1.52,12,0
31.23,29.06,1024.21,16.98,218.63,98.89,17.04,13.13,5.33,-1.67,-0.56,1,1
14.32,65.61,1007.07,5.97,221.62,22.9,7.45,14.28,7.86,1.05,-1.6,2,1
23.58,88.95,1017.64,9.46,284.12,63.59,21.37,18.85,4.73,5.82,2.02,7,1
26.2,58.17,1034.36,17.17,341.67,28.43,17.84,2.2,9.62,-4.62,0.98,10,0
30.14,99.57,1034.21,36.42,135.62,65.32,30.06,2.8,6.95,-6.09,4.44,10,1
32.12,74.33,1012.56,26.18,207.76,21.04,26.98,1.51,10.54,-0.79,-0.76,6,0
13.75,25.93,1015.09,8.98,31.06,78.53,-1.06,10.88,3.13,3.09,-0.57,2,0
9.66,99.43,1029.66,7.36,129.17,11.08,9.54,12.64,10.33,0.15,2.37,1,0
37.78,52.63,990.49,4.11,148.34,89.52,28.3,8.37,6.68,-3.51,0.78,10,1
28.32,42.99,1008.15,6.99,300.69,84.04,16.92,16.06,8.2,0.24,-1.88,9,0
17.52,64.63,1033.03,1.77,184.82,67.88,10.44,13.89,9.92,-5.2,1.11,1,0
40.51,44.34,1027.63,53.16,263.18,6.74,29.38,19.72,6.06,1.89,0.79,10,0
26.16,26.92,1018.54,12.8,6.84,20.86,11.54,3.19,9.48,-0.93,-3.59,5,0
36.79,20.11,990.41,2.05,167.22,85.94,20.82,1.64,5.96,-0.25,-1.3,9,0
25.68,55.97,1012.25,6.53,324.47,12.2,16.87,5.86,6.59,1.28,0.38,9,0
45.61,86.95,1004.15,11.88,80.75,15.59,43.0,0.87,4.9,0.62,2.89,6,1
42.55,65.79,1017.97,11.42,11.35,54.4,35.71,18.69,1.6,-1.62,1.4,3,0
22.51,99.94,1000.86,0.54,156.03,27.42,22.5,6.43,6.09,3.1,-1.13,2,1
34.72,42.95,997.61,45.19,253.6,22.21,23.31,11.27,10.75,2.39,-1.42,3,0
31.45,42.44,982.03,4.83,163.61,57.58,19.94,6.7,8.66,-5.32,1.6,1,0
38.69,32.78,1031.33,0.24,165.59,37.26,25.24,5.29,8.22,-0.69,-4.85,3,0
15.35,33.13,1007.0,1.19,241.13,14.06,1.98,3.47,7.08,-3.24,-1.62,2,0
31.86,42.81,1015.36,13.02,91.58,53.49,20.42,6.75,3.83,-3.8,2.82,8,1
35.58,83.43,1012.97,2.22,270.68,38.7,32.27,12.5,1.87,1.61,0.59,10,1
7.41,92.46,996.99,0.64,55.12,73.45,5.9,19.45,2.47,-1.26,-1.52,7,1
13.17,98.01,994.11,7.16,142.47,10.28,12.77,11.38,0.07,-0.43,-2.4,1,1
4.61,38.58,997.92,14.62,236.16,62.06,-7.68,10.89,7.41,-2.01,1.68,1,0
22.31,90.5,1002.15,1.78,298.21,43.65,20.41,1.19,8.93,1.11,0.16,5,0
32.18,46.26,1018.5,5.64,284.95,40.61,21.43,16.88,2.96,2.04,-0.44,4,0
40.02,29.03,1001.06,8.11,259.81,23.23,25.83,1.37,1.01,6.51,0.75,8,0
25.74,89.6,1039.2,2.61,129.27,3.04,23.66,18.17,3.69,-0.54,0.33,8,1
41.29,70.89,1028.41,10.58,44.03,84.77,35.46,11.0,3.21,-4.35,0.18,3,0
11.2,33.18,1025.13,1.34,78.06,32.64,-2.17,3.79,4.96,-1.51,-2.65,5,0
7.97,54.39,1011.21,0.71,311.34,68.11,-1.16,9.31,2.91,2.54,-2.05,7,0
24.44,42.98,1035.71,11.0,308.64,94.76,13.04,19.9,3.74,-2.32,1.5,8,1
28.84,78.94,1009.73,4.27,342.56,56.5,24.63,6.45,9.98,-4.45,1.12,3,1
24.67,56.27,1012.53,1.5,27.36,39.71,15.93,5.75,3.68,-2.26,0.76,8,0
4.33,99.14,1015.55,8.27,193.25,26.83,4.15,2.8,8.64,-1.6,-1.17,10,1
24.11,24.38,1023.53,37.0,233.53,93.4,8.98,12.14,6.88,-3.25,1.53,9,0
11.96,48.4,1022.55,19.32,255.84,68.21,1.64,2.24,3.71,0.65,-0.74,3,0
31.7,58.55,1005.87,25.36,231.79,66.53,23.41,15.44,9.0,-0.24,2.6,12,1
28.67,60.25,1005.01,30.83,277.2,42.62,20.72,18.42,6.55,2.37,-1.49,2,1
15.6,45.27,1022.6,53.97,129.41,84.5,4.66,18.67,0.09,-1.34,-1.05,2,1
19.86,78.34,1023.73,21.61,64.6,71.37,15.53,2.6,0.76,1.67,-0.3,5,0
14.41,89.98,1007.1,14.06,73.65,28.32,12.4,11.39,8.28,-1.48,1.69,12,0
24.37,95.1,989.19,6.82,4.31,59.96,23.39,2.39,4.91,-3.39,-0.07,10,1
34.55,84.41,1009.89,3.01,126.12,43.02,31.43,11.65,4.46,-1.63,0.08,12,1
15.14,88.05,1022.35,17.41,33.03,0.66,12.75,16.39,1.6,-4.85,-0.78,1,0
30.04,64.04,1040.08,79.33,115.74,80.76,22.85,10.99,1.73,5.36,0.54,6,1
19.7,86.07,995.03,9.45,226.16,12.28,16.91,17.51,8.78,0.43,-0.14,7,0
17.07,44.28,1006.6,19.29,322.01,51.0,5.93,16.13,9.12,-2.39,-1.57,12,0
23.93,51.88,1007.16,10.25,302.26,33.62,14.31,5.89,6.16,-1.13,0.25,5,0
14.65,45.35,1033.34,8.48,90.96,34.21,3.72,12.79,3.25,-7.35,0.3,11,0
19.46,57.39,1012.48,7.92,48.27,47.74,10.94,0.64,10.26,4.3,4.7,8,0
13.02,42.85,999.39,10.54,69.51,99.7,1.59,8.22,6.86,4.01,-1.22,6,1
44.65,96.93,1021.38,6.86,349.56,40.84,44.03,5.14,8.76,0.32,-1.68,1,1
25.35,45.03,1006.93,20.72,197.81,18.23,14.36,18.77,0.04,0.96,0.56,9,0
18.0,27.84,994.63,31.1,65.7,61.36,3.57,8.41,4.95,-3.8,-1.99,12,0
27.14,62.15,999.61,32.17,302.67,23.63,19.57,13.25,9.58,-3.58,-2.15,5,0
23.88,24.57,1039.01,3.88,142.27,10.55,8.79,14.77,3.72,-5.09,-2.87,5,0
22.79,28.84,1018.76,33.94,323.72,5.02,8.56,15.58,7.99,-0.48,-1.55,1,0
31.14,37.55,1014.62,6.27,93.84,2.29,18.65,14.85,7.23,3.18,-1.5,5,0
32.58,57.15,1009.25,5.55,141.56,43.12,24.0,6.14,1.67,-1.15,-2.57,3,0
19.69,54.66,1017.38,19.46,181.78,42.67,10.63,13.88,8.52,1.04,-0.5,10,1
19.24,83.98,1017.2,5.45,321.34,18.55,16.04,11.21,1.24,2.94,-4.73,3,1
22.25,79.16,1017.38,0.82,312.75,78.4,18.08,12.15,8.01,-4.87,0.98,11,0
1.98,54.11,1014.72,7.02,206.77,12.93,-7.2,0.52,10.9,5.54,-1.11,10,0
9.85,46.7,1026.03,19.17,79.84,91.53,-0.81,5.54,10.54,3.47,-0.82,8,1
38.67,45.32,1013.35,5.94,145.21,58.76,27.73,18.65,8.8,1.54,1.17,9,0
41.45,81.92,998.33,14.9,351.23,2.76,37.83,6.16,5.88,2.77,0.74,6,0
22.51,24.17,1003.81,16.19,218.8,96.3,7.34,9.04,7.42,2.91,-1.26,3,0
30.77,21.03,983.31,19.85,281.2,30.79,14.97,4.14,8.01,0.88,0.9,8,0
28.11,83.64,1043.4,34.11,161.95,45.0,24.84,3.2,0.09,4.28,3.1,3,1
55.79,58.17,1025.94,8.5,191.52,28.43,47.42,4.57,1.13,-1.36,-2.02,7,0
36.2,30.47,1000.55,2.73,154.42,72.84,22.29,11.3,6.57,1.39,1.51,2,0
23.72,38.85,1008.77,5.76,253.05,48.57,11.49,18.42,0.07,3.96,-2.23,6,0
15.44,94.6,1003.45,8.49,306.53,13.24,14.36,6.86,10.0,-8.07,2.35,8,1
8.94,88.76,1036.14,18.77,182.65,10.42,6.69,6.81,5.39,1.31,-1.42,3,0
27.03,76.78,991.7,0.2,173.11,72.54,22.39,11.5,2.84,2.17,-1.5,9,1
17.44,58.58,1014.72,5.69,122.5,23.71,9.15,7.46,4.33,-5.13,2.3,11,0
10.78,61.63,1011.37,22.7,63.75,13.78,3.1,18.25,9.36,0.85,1.44,9,0
18.53,98.02,1025.4,16.67,338.13,49.94,18.14,7.87,10.2,-2.38,-1.36,3,1
14.18,97.26,1011.44,19.74,113.79,80.28,13.64,10.06,1.28,1.19,0.25,3,1
41.87,37.22,986.63,25.05,288.25,27.88,29.32,10.9,8.56,-0.28,-1.42,5,0
33.82,84.89,1009.23,22.93,257.52,27.64,30.79,15.75,6.36,-2.84,-3.19,9,1
24.92,35.78,998.42,17.19,284.73,83.39,12.08,11.5,6.44,3.33,0.38,12,1
39.8,37.08,1014.19,8.69,337.24,14.78,27.22,5.16,8.57,-1.26,-0.71,1,0
25.77,74.09,1034.51,61.66,224.41,61.67,20.59,2.92,2.45,0.81,-1.89,1,1
16.39,52.4,986.91,12.63,323.26,95.5,6.87,18.79,5.84,3.94,2.61,1,0
40.23,94.52,1001.0,3.4,60.37,84.13,39.14,16.13,3.51,-2.75,-1.82,4,1
30.39,27.12,1004.71,5.2,225.62,6.18,15.81,0.95,1.04,0.02,0.29,7,0
14.63,60.92,1007.28,17.74,278.02,31.99,6.81,16.52,1.16,-1.49,2.16,12,0
23.1,93.48,1024.1,38.8,97.79,14.24,21.79,12.02,1.5,-0.82,-0.51,11,1
16.24,92.33,1010.4,2.95,266.67,94.92,14.71,10.62,6.76,6.47,-1.47,2,1
11.17,32.52,1019.24,1.29,280.25,98.59,-2.32,0.74,1.16,1.37,0.6,12,0
34.26,49.33,1003.61,32.0,299.23,23.5,24.13,15.73,6.27,0.94,0.91,3,0
44.09,69.53,1016.45,37.03,112.64,66.97,38.0,4.36,6.47,1.57,1.75,4,1
11.01,32.75,1024.67,4.85,245.38,84.16,-2.44,14.7,9.94,1.29,3.74,1,0
30.63,97.44,1002.02,7.11,109.53,23.37,30.12,0.81,6.89,-5.48,-0.91,2,1
18.49,93.18,1024.72,16.19,266.05,18.77,17.13,16.03,10.84,6.89,0.39,2,0
20.13,33.36,1013.79,6.01,166.67,1.12,6.8,0.95,0.34,-4.39,-2.54,11,0
19.08,29.69,1028.68,31.45,215.12,41.2,5.01,5.1,7.75,5.2,1.33,6,1
16.36,26.83,1009.98,1.71,149.7,89.94,1.73,5.73,0.29,1.85,0.37,4,0
25.49,92.76,1018.72,0.58,58.31,90.3,24.04,3.57,8.02,0.54,-0.36,12,1
16.69,35.49,1012.39,3.51,64.09,12.77,3.79,9.88,4.24,-0.92,-1.24,7,0
27.7,53.3,1011.56,5.05,27.92,20.44,18.37,6.03,6.72,7.82,-0.7,12,0
24.5,55.91,1016.88,1.8,222.51,40.8,15.68,19.87,3.4,1.81,0.47,11,0
22.61,67.92,1021.05,1.02,305.51,78.06,16.19,11.81,1.75,0.05,-1.93,12,0
15.92,25.74,994.26,21.13,7.5,61.19,1.07,11.55,7.96,-1.61,-0.61,8,0
19.23,38.14,1034.5,2.69,23.85,51.38,6.86,4.81,9.95,-1.97,0.03,2,0
32.55,94.52,985.11,36.79,164.69,59.19,31.46,8.47,2.02,0.15,-3.08,2,1
30.01,92.67,1002.73,6.88,265.58,9.62,28.54,2.92,10.13,-2.79,-2.1,5,1
15.22,82.5,1011.59,16.66,56.77,47.77,11.73,15.37,1.54,2.04,-1.32,4,1
25.99,21.55,1019.19,3.83,97.79,99.21,10.3,6.96,8.09,-1.94,3.14,12,0
32.51,46.16,1036.64,4.12,83.52,8.84,21.75,15.16,10.55,3.01,-1.66,10,0
8.31,70.24,985.13,12.82,143.66,51.92,2.35,7.75,1.62,2.95,-0.11,2,0
30.43,42.02,1005.38,12.34,81.0,29.56,18.84,19.78,4.79,-0.17,-2.08,9,1
18.37,92.77,981.1,21.96,126.94,53.99,16.93,3.84,3.71,1.74,-1.55,9,1
30.71,70.71,1013.47,21.27,262.28,57.38,24.85,0.53,4.27,1.89,-2.88,10,1
17.37,25.75,1017.08,16.66,219.96,57.75,2.52,12.1,8.28,-4.39,1.34,12,0
6.95,92.72,1036.86,8.94,29.23,85.22,5.5,19.08,7.27,5.2,-2.65,4,1
8.72,96.62,1014.81,33.2,229.59,38.97,8.05,13.12,10.66,-0.77,1.81,2,1
25.48,26.22,1028.66,14.62,171.75,51.64,10.72,2.17,2.04,2.09,0.94,3,1
27.6,62.59,1021.76,69.38,336.44,1.09,20.11,11.04,5.98,2.17,-0.15,8,0
15.96,44.27,1006.47,25.67,104.15,78.96,4.81,18.23,4.94,-7.47,1.88,11,0
31.39,51.43,991.87,0.68,261.42,25.95,21.67,0.63,10.11,-1.97,6.21,8,0
8.38,34.37,1017.13,5.8,263.11,81.66,-4.74,3.75,0.12,2.52,0.96,12,0
24.34,66.25,990.62,12.73,79.74,26.56,17.59,16.38,10.88,0.19,-2.24,7,0
12.89,96.64,1032.43,19.17,325.16,1.08,12.22,17.93,5.28,2.07,2.98,4,0
18.48,60.25,1010.57,11.99,176.83,15.48,10.53,14.29,6.88,0.28,0.37,1,0
25.47,26.63,1030.93,23.14,244.4,98.57,10.8,19.84,3.96,3.69,4.22,10,0
16.4,69.6,1005.8,4.98,52.51,31.98,10.32,2.26,9.38,0.34,-1.01,9,0
21.15,47.22,1017.03,3.05,92.81,10.88,10.6,11.14,6.18,4.27,2.56,7,0
35.06,88.47,1016.14,0.83,211.0,11.88,32.76,13.86,7.29,-2.94,-0.0,1,0
19.23,54.77,1012.32,12.78,114.85,31.03,10.19,14.2,7.14,-0.38,5.31,5,0
33.36,35.43,1006.51,17.5,179.89,3.76,20.44,15.97,4.0,-1.78,-0.56,3,0
13.7,35.29,1018.89,5.92,134.64,51.15,0.76,18.39,0.84,1.17,6.0,2,0
30.3,81.5,999.11,14.26,230.6,21.37,26.6,7.55,8.88,-0.84,0.88,3,0
39.42,41.25,994.86,0.8,175.37,51.93,27.67,1.34,3.19,-0.69,1.69,6,0
0.28,81.38,1031.64,1.57,1.66,14.08,-3.44,7.57,9.34,-2.11,3.4,12,0
17.03,36.47,1023.91,18.15,233.89,42.99,4.33,13.6,6.7,-1.38,-1.58,7,0
30.77,45.73,1013.99,6.88,151.96,59.79,19.92,4.66,3.89,-0.03,1.94,10,0
22.97,57.24,1037.98,16.69,123.01,6.2,14.42,16.29,6.54,-6.06,-0.59,9,0
28.71,95.46,1008.98,26.73,33.89,39.87,27.8,4.79,7.1,-6.91,0.3,10,1
18.96,94.54,1032.84,28.72,79.33,30.25,17.87,0.7,7.77,0.18,0.17,12,0
25.87,36.55,1015.63,2.83,80.56,24.04,13.18,10.41,9.05,-8.31,1.14,11,0
23.44,48.66,997.63,9.99,336.73,60.45,13.17,14.67,1.76,-0.58,1.06,7,0
36.68,31.95,1040.72,19.86,155.7,58.85,23.07,7.32,10.39,-1.13,-1.15,12,0
27.54,60.8,1027.86,22.31,15.14,63.07,19.7,15.1,4.52,1.63,0.25,1,0
28.38,56.85,1011.18,23.03,49.97,15.89,19.75,9.05,9.46,-2.02,-4.67,7,1
